order_id,user_id,product_id,product_name,quantity
3648,154,2,Mouse,2
3648,154,3,Keyboard,2
3648,154,9,Socks,2
3648,154,8,Shoes,2
3649,405,10,Backpack,2
3649,405,9,Socks,2
3649,405,5,Headphones,1
3650,395,3,Keyboard,1
3650,395,2,Mouse,1
3651,428,2,Mouse,1
3651,428,7,Charger,1
3652,404,2,Mouse,1
3652,404,4,Monitor,1
3652,404,6,Smartphone,2
3653,492,4,Monitor,1
3653,492,2,Mouse,1
3653,492,1,Laptop,2
3653,492,7,Charger,2
3654,127,3,Keyboard,1
3655,190,9,Socks,1
3655,190,3,Keyboard,1
3656,340,7,Charger,1
3657,25,7,Charger,1
3658,112,7,Charger,2
3658,112,5,Headphones,1
3658,112,9,Socks,2
3659,1,3,Keyboard,2
3659,1,2,Mouse,2
3659,1,4,Monitor,1
3660,390,6,Smartphone,1
3661,404,5,Headphones,1
3662,304,8,Shoes,1
3662,304,10,Backpack,1
3662,304,3,Keyboard,1
3663,188,4,Monitor,1
3663,188,7,Charger,1
3663,188,3,Keyboard,2
3663,188,6,Smartphone,2
3664,428,1,Laptop,2
3664,428,6,Smartphone,2
3664,428,9,Socks,2
3664,428,2,Mouse,2
3665,130,6,Smartphone,2
3666,404,1,Laptop,2
3667,114,9,Socks,1
3667,114,8,Shoes,2
3667,114,2,Mouse,1
3667,114,10,Backpack,1
3668,479,3,Keyboard,1
3669,132,9,Socks,1
3669,132,7,Charger,1
3669,132,2,Mouse,1
3669,132,5,Headphones,2
3670,44,10,Backpack,2
3670,44,3,Keyboard,1
3671,362,7,Charger,1
3671,362,2,Mouse,2
3671,362,8,Shoes,1
3671,362,1,Laptop,1
3672,110,8,Shoes,1
3672,110,2,Mouse,1
3672,110,5,Headphones,1
3673,104,6,Smartphone,1
3673,104,4,Monitor,1
3673,104,2,Mouse,2
3673,104,1,Laptop,2
3674,399,9,Socks,2
3675,255,5,Headphones,1
3675,255,7,Charger,1
3675,255,3,Keyboard,1
3676,375,6,Smartphone,1
3677,20,9,Socks,2
3677,20,2,Mouse,2
3677,20,4,Monitor,1
3678,323,10,Backpack,1
3678,323,2,Mouse,1
3678,323,4,Monitor,1
3679,5,10,Backpack,2
3679,5,3,Keyboard,1
3679,5,1,Laptop,2
3680,356,10,Backpack,1
3681,360,4,Monitor,2
3681,360,3,Keyboard,2
3682,306,1,Laptop,1
3682,306,6,Smartphone,1
3682,306,10,Backpack,2
3682,306,8,Shoes,1
3683,216,1,Laptop,1
3684,395,2,Mouse,2
3684,395,5,Headphones,1
3684,395,9,Socks,1
3685,311,10,Backpack,2
3686,259,9,Socks,2
3686,259,1,Laptop,1
3686,259,7,Charger,1
3686,259,8,Shoes,2
3687,66,2,Mouse,1
3688,131,8,Shoes,1
3689,408,5,Headphones,1
3689,408,8,Shoes,2
3689,408,4,Monitor,2
3690,489,6,Smartphone,2
3691,442,7,Charger,2
3691,442,8,Shoes,2
3691,442,4,Monitor,2
3692,236,5,Headphones,2
3692,236,7,Charger,1
3692,236,3,Keyboard,1
3692,236,8,Shoes,2
3693,22,7,Charger,1
3693,22,3,Keyboard,1
3694,39,1,Laptop,2
3694,39,8,Shoes,1
3694,39,7,Charger,1
3694,39,4,Monitor,2
3695,494,6,Smartphone,2
3695,494,8,Shoes,1
3696,51,8,Shoes,1
3696,51,6,Smartphone,1
3697,347,3,Keyboard,1
3698,228,6,Smartphone,2
3698,228,1,Laptop,1
3698,228,4,Monitor,1
3699,431,8,Shoes,2
3699,431,2,Mouse,1
3699,431,4,Monitor,2
3700,8,6,Smartphone,1
3700,8,9,Socks,2
3700,8,4,Monitor,1
3700,8,5,Headphones,2
3701,328,7,Charger,1
3701,328,2,Mouse,2
3702,131,10,Backpack,1
3702,131,4,Monitor,2
3702,131,3,Keyboard,2
3702,131,8,Shoes,1
3703,226,6,Smartphone,1
3703,226,1,Laptop,1
3704,19,10,Backpack,1
3705,85,2,Mouse,1
3706,426,3,Keyboard,2
3706,426,8,Shoes,1
3706,426,9,Socks,1
3707,13,7,Charger,1
3707,13,4,Monitor,1
3708,106,3,Keyboard,2
3708,106,9,Socks,1
3708,106,10,Backpack,1
3708,106,6,Smartphone,1
3709,410,3,Keyboard,2
3710,13,6,Smartphone,1
3710,13,2,Mouse,1
3710,13,5,Headphones,1
3711,421,7,Charger,2
3711,421,9,Socks,2
3711,421,4,Monitor,2
3711,421,3,Keyboard,1
3712,421,2,Mouse,1
3712,421,6,Smartphone,2
3712,421,8,Shoes,1
3712,421,1,Laptop,2
3713,107,7,Charger,1
3713,107,6,Smartphone,2
3714,300,9,Socks,2
3714,300,10,Backpack,2
3715,353,10,Backpack,2
3716,126,2,Mouse,1
3717,321,6,Smartphone,2
3718,497,8,Shoes,1
3718,497,4,Monitor,2
3719,208,6,Smartphone,2
3720,46,3,Keyboard,1
3721,419,9,Socks,2
3721,419,7,Charger,2
3722,26,5,Headphones,1
3722,26,9,Socks,1
3723,140,4,Monitor,2
3723,140,10,Backpack,2
3723,140,6,Smartphone,2
3724,203,2,Mouse,1
3724,203,3,Keyboard,1
3724,203,4,Monitor,1
3725,63,1,Laptop,1
3725,63,4,Monitor,1
3725,63,7,Charger,2
3725,63,2,Mouse,1
3726,442,2,Mouse,1
3726,442,10,Backpack,1
3726,442,8,Shoes,2
3726,442,9,Socks,1
3727,409,7,Charger,2
3727,409,3,Keyboard,2
3727,409,9,Socks,2
3728,168,10,Backpack,1
3728,168,9,Socks,1
3728,168,8,Shoes,2
3728,168,7,Charger,1
3729,22,3,Keyboard,2
3729,22,7,Charger,1
3730,174,8,Shoes,1
3730,174,9,Socks,1
3731,273,4,Monitor,1
3731,273,2,Mouse,1
3732,42,10,Backpack,2
3732,42,9,Socks,2
3732,42,1,Laptop,1
3732,42,8,Shoes,1
3733,97,9,Socks,1
3734,440,6,Smartphone,1
3734,440,5,Headphones,1
3735,293,8,Shoes,1
3735,293,6,Smartphone,2
3736,299,4,Monitor,1
3736,299,2,Mouse,1
3737,165,6,Smartphone,1
3738,172,2,Mouse,2
3738,172,10,Backpack,2
3739,73,1,Laptop,2
3739,73,8,Shoes,2
3739,73,4,Monitor,1
3739,73,7,Charger,2
3740,351,3,Keyboard,2
3740,351,5,Headphones,2
3740,351,6,Smartphone,1
3740,351,4,Monitor,2
3741,319,7,Charger,2
3742,163,8,Shoes,2
3742,163,1,Laptop,2
3742,163,9,Socks,1
3743,75,5,Headphones,2
3743,75,6,Smartphone,2
3743,75,2,Mouse,1
3743,75,9,Socks,1
3744,463,6,Smartphone,1
3744,463,8,Shoes,1
3744,463,7,Charger,2
3745,116,8,Shoes,1
3745,116,4,Monitor,2
3746,216,7,Charger,1
3746,216,10,Backpack,1
3746,216,6,Smartphone,2
3747,470,8,Shoes,1
3747,470,1,Laptop,2
3747,470,9,Socks,1
3748,157,5,Headphones,2
3748,157,10,Backpack,1
3748,157,6,Smartphone,1
3749,153,1,Laptop,2
3750,381,7,Charger,2
3751,179,4,Monitor,2
3752,212,9,Socks,2
3752,212,8,Shoes,1
3752,212,3,Keyboard,2
3752,212,1,Laptop,1
3753,400,2,Mouse,2
3753,400,3,Keyboard,1
3754,156,9,Socks,1
3754,156,4,Monitor,2
3754,156,10,Backpack,1
3755,386,7,Charger,1
3756,37,2,Mouse,2
3756,37,1,Laptop,1
3757,88,6,Smartphone,1
3757,88,2,Mouse,1
3757,88,10,Backpack,1
3757,88,1,Laptop,1
3758,67,3,Keyboard,2
3758,67,6,Smartphone,1
3758,67,8,Shoes,2
3758,67,10,Backpack,2
3759,414,7,Charger,2
3760,26,2,Mouse,1
3761,409,7,Charger,2
3761,409,5,Headphones,1
3762,363,9,Socks,1
3763,40,2,Mouse,2
3763,40,10,Backpack,1
3764,106,9,Socks,1
3764,106,6,Smartphone,2
3764,106,2,Mouse,1
3765,141,2,Mouse,1
3765,141,4,Monitor,1
3766,261,8,Shoes,2
3766,261,4,Monitor,2
3766,261,3,Keyboard,1
3766,261,9,Socks,1
3767,192,3,Keyboard,1
3767,192,6,Smartphone,1
3767,192,9,Socks,2
3768,163,3,Keyboard,1
3768,163,1,Laptop,1
3769,347,4,Monitor,2
3769,347,9,Socks,1
3770,197,2,Mouse,1
3770,197,9,Socks,2
3771,280,9,Socks,1
3771,280,4,Monitor,2
3771,280,7,Charger,1
3771,280,8,Shoes,2
3772,254,4,Monitor,2
3772,254,5,Headphones,1
3772,254,2,Mouse,1
3773,48,6,Smartphone,2
3773,48,9,Socks,1
3774,120,7,Charger,2
3774,120,8,Shoes,1
3774,120,3,Keyboard,1
3775,426,4,Monitor,1
3775,426,9,Socks,1
3775,426,7,Charger,1
3775,426,3,Keyboard,1
3776,278,3,Keyboard,1
3776,278,6,Smartphone,2
3776,278,10,Backpack,2
3777,401,3,Keyboard,1
3777,401,4,Monitor,1
3777,401,2,Mouse,1
3777,401,8,Shoes,2
3778,20,4,Monitor,1
3779,279,7,Charger,2
3779,279,4,Monitor,1
3779,279,3,Keyboard,2
3780,123,1,Laptop,2
3781,253,8,Shoes,2
3781,253,9,Socks,1
3781,253,7,Charger,2
3782,218,4,Monitor,2
3782,218,7,Charger,2
3782,218,9,Socks,2
3782,218,2,Mouse,2
3783,71,10,Backpack,2
3783,71,6,Smartphone,2
3783,71,7,Charger,1
3784,316,2,Mouse,2
3785,151,2,Mouse,2
3785,151,6,Smartphone,1
3785,151,1,Laptop,1
3786,75,10,Backpack,1
3786,75,3,Keyboard,1
3786,75,4,Monitor,1
3787,311,3,Keyboard,1
3787,311,7,Charger,1
3788,119,9,Socks,2
3789,469,9,Socks,2
3789,469,3,Keyboard,2
3789,469,7,Charger,2
3790,16,8,Shoes,1
3791,431,10,Backpack,2
3791,431,9,Socks,1
3792,411,10,Backpack,2
3792,411,2,Mouse,1
3792,411,8,Shoes,2
3792,411,4,Monitor,1
3793,201,9,Socks,1
3794,13,4,Monitor,1
3795,269,4,Monitor,1
3795,269,9,Socks,1
3796,370,2,Mouse,2
3797,158,6,Smartphone,2
3798,102,9,Socks,1
3799,350,3,Keyboard,1
3799,350,2,Mouse,2
3800,394,4,Monitor,2
3800,394,1,Laptop,1
3800,394,2,Mouse,1
3800,394,9,Socks,2
3801,224,7,Charger,1
3801,224,5,Headphones,2
3801,224,3,Keyboard,1
3802,171,4,Monitor,2
3802,171,2,Mouse,1
3803,440,4,Monitor,1
3803,440,9,Socks,1
3804,285,4,Monitor,2
3804,285,3,Keyboard,1
3804,285,9,Socks,2
3804,285,1,Laptop,1
3805,76,2,Mouse,1
3806,330,10,Backpack,1
3806,330,1,Laptop,2
3806,330,9,Socks,2
3807,398,6,Smartphone,2
3807,398,8,Shoes,2
3807,398,3,Keyboard,2
3808,12,7,Charger,2
3808,12,8,Shoes,2
3808,12,3,Keyboard,2
3808,12,4,Monitor,2
3809,46,3,Keyboard,1
3809,46,1,Laptop,1
3809,46,9,Socks,1
3810,313,5,Headphones,1
3810,313,8,Shoes,1
3811,351,1,Laptop,1
3812,233,10,Backpack,1
3813,99,2,Mouse,1
3813,99,6,Smartphone,1
3814,232,10,Backpack,1
3814,232,8,Shoes,1
3814,232,6,Smartphone,1
3815,51,3,Keyboard,1
3815,51,10,Backpack,2
3816,472,8,Shoes,1
3816,472,10,Backpack,1
3816,472,6,Smartphone,1
3816,472,7,Charger,2
3817,304,10,Backpack,1
3817,304,9,Socks,2
3817,304,1,Laptop,2
3817,304,7,Charger,1
3818,85,10,Backpack,2
3818,85,2,Mouse,1
3819,312,3,Keyboard,1
3819,312,1,Laptop,2
3819,312,4,Monitor,2
3820,478,8,Shoes,2
3821,271,9,Socks,1
3821,271,5,Headphones,2
3821,271,6,Smartphone,1
3822,77,2,Mouse,1
3822,77,10,Backpack,1
3822,77,6,Smartphone,2
3822,77,4,Monitor,2
3823,492,1,Laptop,1
3824,110,10,Backpack,2
3825,55,8,Shoes,2
3825,55,1,Laptop,1
3825,55,2,Mouse,2
3825,55,10,Backpack,1
3826,293,1,Laptop,1
3826,293,8,Shoes,1
3826,293,3,Keyboard,1
3826,293,5,Headphones,1
3827,271,3,Keyboard,2
3827,271,2,Mouse,1
3827,271,1,Laptop,2
3827,271,8,Shoes,2
3828,411,8,Shoes,1
3828,411,3,Keyboard,1
3828,411,7,Charger,2
3828,411,9,Socks,1
3829,182,5,Headphones,1
3829,182,8,Shoes,1
3829,182,9,Socks,1
3829,182,7,Charger,1
3830,47,9,Socks,1
3830,47,3,Keyboard,2
3830,47,1,Laptop,1
3831,74,5,Headphones,1
3831,74,6,Smartphone,1
3831,74,4,Monitor,1
3832,200,3,Keyboard,2
3832,200,4,Monitor,2
3833,211,4,Monitor,1
3833,211,10,Backpack,1
3834,114,1,Laptop,2
3835,48,4,Monitor,1
3836,131,9,Socks,2
3837,191,3,Keyboard,1
3837,191,7,Charger,1
3837,191,8,Shoes,2
3838,399,6,Smartphone,1
3838,399,5,Headphones,2
3838,399,9,Socks,1
3838,399,8,Shoes,2
3839,380,10,Backpack,1
3839,380,6,Smartphone,1
3839,380,4,Monitor,2
3839,380,7,Charger,2
3840,151,4,Monitor,2
3841,142,5,Headphones,2
3842,445,8,Shoes,2
3842,445,10,Backpack,2
3842,445,1,Laptop,1
3843,143,8,Shoes,2
3844,400,6,Smartphone,2
3844,400,5,Headphones,1
3844,400,1,Laptop,2
3845,415,6,Smartphone,2
3845,415,10,Backpack,2
3845,415,9,Socks,2
3845,415,7,Charger,2
3846,312,7,Charger,2
3846,312,1,Laptop,2
3847,275,4,Monitor,2
3847,275,2,Mouse,1
3847,275,5,Headphones,1
3847,275,9,Socks,1
3848,320,8,Shoes,1
3848,320,5,Headphones,1
3848,320,7,Charger,2
3848,320,10,Backpack,1
3849,106,2,Mouse,2
3849,106,7,Charger,2
3849,106,10,Backpack,1
3850,449,6,Smartphone,1
3850,449,7,Charger,2
3850,449,3,Keyboard,2
3850,449,8,Shoes,1
3851,154,10,Backpack,1
3852,417,5,Headphones,1
3852,417,8,Shoes,1
3852,417,9,Socks,2
3852,417,1,Laptop,2
3853,102,2,Mouse,1
3853,102,3,Keyboard,1
3853,102,5,Headphones,1
3853,102,9,Socks,1
3854,348,2,Mouse,2
3855,310,5,Headphones,1
3855,310,4,Monitor,1
3856,170,1,Laptop,2
3856,170,8,Shoes,2
3856,170,2,Mouse,1
3857,266,8,Shoes,2
3857,266,7,Charger,1
3857,266,3,Keyboard,2
3857,266,4,Monitor,2
3858,74,9,Socks,2
3858,74,2,Mouse,2
3859,290,3,Keyboard,2
3859,290,6,Smartphone,2
3860,83,3,Keyboard,1
3861,259,4,Monitor,1
3861,259,5,Headphones,2
3861,259,10,Backpack,1
3861,259,6,Smartphone,2
3862,455,9,Socks,2
3862,455,6,Smartphone,2
3862,455,4,Monitor,2
3863,318,8,Shoes,2
3863,318,2,Mouse,1
3863,318,1,Laptop,1
3864,16,5,Headphones,1
3865,370,7,Charger,1
3865,370,4,Monitor,2
3865,370,10,Backpack,1
3865,370,9,Socks,2
3866,158,1,Laptop,1
3866,158,9,Socks,1
3866,158,4,Monitor,2
3866,158,3,Keyboard,1
3867,304,10,Backpack,2
3867,304,6,Smartphone,1
3867,304,7,Charger,1
3868,321,9,Socks,2
3869,236,6,Smartphone,2
3869,236,2,Mouse,1
3870,337,5,Headphones,2
3870,337,2,Mouse,1
3870,337,6,Smartphone,1
3870,337,10,Backpack,2
3871,229,5,Headphones,2
3871,229,3,Keyboard,2
3871,229,2,Mouse,1
3871,229,1,Laptop,2
3872,354,9,Socks,1
3873,272,6,Smartphone,1
3873,272,9,Socks,1
3874,389,5,Headphones,2
3874,389,7,Charger,1
3874,389,3,Keyboard,2
3874,389,1,Laptop,1
3875,166,5,Headphones,2
3875,166,6,Smartphone,1
3876,72,1,Laptop,2
3876,72,10,Backpack,1
3877,73,9,Socks,1
3877,73,5,Headphones,1
3878,362,8,Shoes,2
3879,486,10,Backpack,2
3879,486,9,Socks,2
3879,486,1,Laptop,1
3880,437,6,Smartphone,2
3880,437,8,Shoes,1
3880,437,4,Monitor,1
3880,437,5,Headphones,2
3881,246,3,Keyboard,2
3881,246,6,Smartphone,1
3881,246,7,Charger,1
3882,481,1,Laptop,2
3882,481,9,Socks,2
3882,481,8,Shoes,1
3883,145,9,Socks,2
3884,436,2,Mouse,1
3885,32,2,Mouse,1
3885,32,4,Monitor,1
3885,32,10,Backpack,2
3886,81,2,Mouse,2
3886,81,7,Charger,1
3886,81,5,Headphones,2
3887,334,9,Socks,2
3888,83,2,Mouse,1
3888,83,10,Backpack,1
3888,83,8,Shoes,1
3888,83,7,Charger,2
3889,119,7,Charger,2
3889,119,9,Socks,1
3889,119,10,Backpack,2
3889,119,2,Mouse,2
3890,123,2,Mouse,1
3890,123,8,Shoes,1
3890,123,4,Monitor,1
3890,123,6,Smartphone,1
3891,36,8,Shoes,2
3891,36,2,Mouse,1
3891,36,10,Backpack,2
3892,459,9,Socks,2
3892,459,10,Backpack,2
3892,459,6,Smartphone,1
3893,80,5,Headphones,1
3893,80,3,Keyboard,2
3894,234,8,Shoes,1
3895,148,7,Charger,2
3895,148,6,Smartphone,2
3895,148,10,Backpack,2
3895,148,3,Keyboard,1
3896,122,10,Backpack,2
3897,63,2,Mouse,1
3898,399,1,Laptop,1
3899,52,4,Monitor,2
3899,52,2,Mouse,1
3900,324,6,Smartphone,1
3901,445,9,Socks,1
3902,31,9,Socks,2
3902,31,1,Laptop,1
3903,196,1,Laptop,2
3903,196,4,Monitor,2
3904,179,1,Laptop,2
3904,179,3,Keyboard,1
3905,288,6,Smartphone,1
3905,288,1,Laptop,1
3906,171,7,Charger,1
3906,171,6,Smartphone,1
3906,171,10,Backpack,1
3907,191,9,Socks,1
3908,302,6,Smartphone,2
3908,302,8,Shoes,2
3908,302,10,Backpack,2
3908,302,4,Monitor,2
3909,446,1,Laptop,2
3909,446,4,Monitor,1
3909,446,7,Charger,2
3909,446,6,Smartphone,1
3910,490,10,Backpack,1
3910,490,8,Shoes,1
3911,137,4,Monitor,2
3911,137,2,Mouse,1
3911,137,1,Laptop,2
3912,419,2,Mouse,2
3912,419,1,Laptop,1
3912,419,9,Socks,1
3912,419,8,Shoes,1
3913,110,5,Headphones,1
3913,110,2,Mouse,2
3914,231,3,Keyboard,2
3914,231,5,Headphones,1
3915,143,2,Mouse,2
3915,143,5,Headphones,2
3916,395,5,Headphones,2
3916,395,10,Backpack,2
3916,395,6,Smartphone,1
3916,395,2,Mouse,1
3917,95,5,Headphones,1
3917,95,4,Monitor,1
3917,95,1,Laptop,2
3917,95,3,Keyboard,2
3918,483,6,Smartphone,2
3919,343,4,Monitor,2
3920,346,10,Backpack,1
3920,346,2,Mouse,2
3920,346,5,Headphones,1
3920,346,4,Monitor,2
3921,483,10,Backpack,2
3921,483,4,Monitor,1
3921,483,2,Mouse,1
3921,483,7,Charger,2
3922,239,4,Monitor,1
3923,40,4,Monitor,1
3923,40,8,Shoes,1
3923,40,1,Laptop,1
3924,26,4,Monitor,1
3924,26,3,Keyboard,2
3925,391,2,Mouse,2
3925,391,10,Backpack,1
3926,456,10,Backpack,2
3926,456,6,Smartphone,2
3927,486,9,Socks,2
3928,118,8,Shoes,2
3929,20,5,Headphones,1
3929,20,4,Monitor,2
3929,20,3,Keyboard,2
3929,20,6,Smartphone,2
3930,434,7,Charger,2
3930,434,2,Mouse,2
3930,434,1,Laptop,2
3930,434,6,Smartphone,1
3931,386,7,Charger,2
3931,386,2,Mouse,2
3931,386,8,Shoes,2
3931,386,9,Socks,1
3932,389,7,Charger,2
3932,389,3,Keyboard,2
3932,389,4,Monitor,2
3933,60,4,Monitor,1
3934,432,6,Smartphone,2
3934,432,9,Socks,2
3934,432,1,Laptop,1
3934,432,8,Shoes,1
3935,388,8,Shoes,1
3935,388,7,Charger,2
3936,36,4,Monitor,2
3936,36,7,Charger,1
3936,36,2,Mouse,2
3936,36,6,Smartphone,2
3937,265,10,Backpack,2
3937,265,7,Charger,1
3937,265,9,Socks,1
3937,265,5,Headphones,2
3938,59,8,Shoes,2
3938,59,10,Backpack,2
3939,118,6,Smartphone,1
3940,161,2,Mouse,1
3940,161,6,Smartphone,2
3940,161,3,Keyboard,2
3941,362,8,Shoes,1
3941,362,10,Backpack,1
3942,195,8,Shoes,2
3942,195,6,Smartphone,1
3942,195,3,Keyboard,1
3943,205,4,Monitor,1
3944,78,6,Smartphone,2
3944,78,7,Charger,1
3944,78,3,Keyboard,2
3944,78,10,Backpack,2
3945,152,9,Socks,2
3946,438,7,Charger,1
3946,438,8,Shoes,1
3946,438,9,Socks,1
3947,72,10,Backpack,1
3947,72,7,Charger,2
3948,43,6,Smartphone,1
3948,43,4,Monitor,2
3948,43,7,Charger,2
3948,43,1,Laptop,2
3949,272,1,Laptop,1
3949,272,5,Headphones,2
3950,127,7,Charger,1
3950,127,1,Laptop,1
3951,345,6,Smartphone,1
3951,345,5,Headphones,2
3952,248,8,Shoes,1
3953,121,4,Monitor,2
3953,121,2,Mouse,1
3954,193,2,Mouse,1
3955,114,5,Headphones,1
3955,114,9,Socks,2
3956,231,8,Shoes,2
3956,231,5,Headphones,1
3956,231,2,Mouse,2
3957,456,8,Shoes,2
3957,456,4,Monitor,1
3957,456,6,Smartphone,2
3957,456,9,Socks,2
3958,51,5,Headphones,1
3959,56,9,Socks,1
3959,56,10,Backpack,1
3959,56,6,Smartphone,1
3959,56,7,Charger,1
3960,298,1,Laptop,1
3960,298,9,Socks,1
3960,298,3,Keyboard,1
3961,244,5,Headphones,2
3961,244,1,Laptop,1
3961,244,2,Mouse,1
3962,318,1,Laptop,1
3962,318,10,Backpack,1
3962,318,3,Keyboard,2
3962,318,6,Smartphone,1
3963,7,1,Laptop,2
3964,241,1,Laptop,1
3965,317,8,Shoes,2
3965,317,6,Smartphone,2
3965,317,5,Headphones,2
3965,317,7,Charger,1
3966,97,6,Smartphone,2
3966,97,10,Backpack,1
3966,97,9,Socks,1
3967,145,5,Headphones,1
3967,145,1,Laptop,2
3967,145,6,Smartphone,1
3967,145,2,Mouse,1
3968,109,10,Backpack,1
3968,109,9,Socks,2
3968,109,1,Laptop,2
3968,109,8,Shoes,1
3969,415,4,Monitor,1
3970,161,9,Socks,2
3970,161,5,Headphones,2
3970,161,3,Keyboard,2
3970,161,10,Backpack,2
3971,77,4,Monitor,1
3971,77,6,Smartphone,1
3971,77,8,Shoes,2
3971,77,9,Socks,2
3972,321,1,Laptop,2
3972,321,3,Keyboard,1
3973,285,7,Charger,2
3973,285,9,Socks,1
3974,405,7,Charger,1
3974,405,3,Keyboard,2
3974,405,1,Laptop,1
3975,213,5,Headphones,2
3975,213,2,Mouse,2
3975,213,9,Socks,1
3975,213,10,Backpack,2
3976,409,9,Socks,2
3976,409,1,Laptop,1
3976,409,2,Mouse,2
3977,56,8,Shoes,2
3977,56,7,Charger,1
3977,56,9,Socks,1
3978,137,9,Socks,2
3978,137,7,Charger,2
3978,137,3,Keyboard,2
3978,137,6,Smartphone,1
3979,67,7,Charger,1
3979,67,6,Smartphone,2
3979,67,2,Mouse,1
3980,390,2,Mouse,2
3980,390,8,Shoes,2
3980,390,1,Laptop,1
3981,123,5,Headphones,2
3981,123,6,Smartphone,1
3981,123,4,Monitor,2
3981,123,9,Socks,1
3982,89,4,Monitor,1
3983,123,6,Smartphone,1
3983,123,3,Keyboard,2
3983,123,10,Backpack,2
3984,281,10,Backpack,2
3984,281,5,Headphones,1
3984,281,6,Smartphone,2
3985,129,10,Backpack,2
3985,129,8,Shoes,2
3985,129,9,Socks,2
3986,395,10,Backpack,2
3986,395,3,Keyboard,1
3986,395,7,Charger,2
3986,395,9,Socks,2
3987,168,9,Socks,1
3987,168,7,Charger,2
3988,4,3,Keyboard,1
3988,4,1,Laptop,2
3988,4,4,Monitor,2
3989,194,3,Keyboard,2
3989,194,6,Smartphone,1
3989,194,10,Backpack,2
3989,194,1,Laptop,1
3990,88,4,Monitor,2
3991,399,7,Charger,1
3991,399,3,Keyboard,2
3991,399,8,Shoes,2
3992,214,3,Keyboard,1
3992,214,8,Shoes,1
3993,473,1,Laptop,2
3993,473,5,Headphones,2
3993,473,8,Shoes,1
3994,164,5,Headphones,1
3994,164,9,Socks,2
3995,191,1,Laptop,1
3995,191,2,Mouse,1
3996,222,5,Headphones,1
3997,263,5,Headphones,1
3997,263,10,Backpack,2
3997,263,2,Mouse,1
3998,393,10,Backpack,1
3998,393,9,Socks,2
3998,393,4,Monitor,2
3998,393,7,Charger,2
3999,164,10,Backpack,2
3999,164,5,Headphones,1
3999,164,1,Laptop,2
4000,335,6,Smartphone,2
4000,335,3,Keyboard,2
4001,80,7,Charger,2
4002,58,6,Smartphone,2
4003,58,1,Laptop,1
4004,151,9,Socks,2
4004,151,2,Mouse,1
4004,151,1,Laptop,1
4005,409,4,Monitor,2
4006,415,5,Headphones,1
4006,415,6,Smartphone,1
4007,466,9,Socks,2
4007,466,4,Monitor,2
4008,19,8,Shoes,1
4008,19,7,Charger,2
4008,19,4,Monitor,1
4009,147,4,Monitor,1
4010,101,5,Headphones,1
4011,465,10,Backpack,2
4012,450,2,Mouse,2
4012,450,3,Keyboard,2
4012,450,10,Backpack,2
4012,450,9,Socks,2
4013,128,9,Socks,2
4013,128,2,Mouse,1
4014,362,5,Headphones,1
4015,239,5,Headphones,1
4015,239,6,Smartphone,1
4016,118,4,Monitor,2
4016,118,7,Charger,2
4016,118,10,Backpack,1
4016,118,6,Smartphone,1
4017,174,5,Headphones,1
4017,174,3,Keyboard,2
4017,174,2,Mouse,2
4017,174,9,Socks,1
4018,183,3,Keyboard,2
4019,72,6,Smartphone,2
4020,181,6,Smartphone,2
4020,181,8,Shoes,2
4020,181,5,Headphones,1
4021,498,2,Mouse,2
4021,498,9,Socks,2
4022,453,3,Keyboard,2
4022,453,9,Socks,2
4022,453,10,Backpack,2
4023,231,6,Smartphone,1
4023,231,9,Socks,1
4024,32,2,Mouse,1
4025,11,2,Mouse,2
4025,11,8,Shoes,2
4026,456,10,Backpack,2
4026,456,6,Smartphone,2
4027,445,4,Monitor,1
4027,445,3,Keyboard,1
4028,478,7,Charger,2
4028,478,8,Shoes,2
4028,478,2,Mouse,1
4028,478,10,Backpack,2
4029,472,1,Laptop,1
4030,10,8,Shoes,2
4031,59,5,Headphones,2
4031,59,6,Smartphone,2
4032,8,8,Shoes,2
4032,8,5,Headphones,2
4032,8,4,Monitor,2
4033,197,8,Shoes,2
4034,498,5,Headphones,1
4034,498,4,Monitor,1
4035,308,3,Keyboard,1
4036,14,5,Headphones,2
4037,194,6,Smartphone,2
4038,22,9,Socks,2
4039,38,2,Mouse,1
4039,38,4,Monitor,2
4039,38,6,Smartphone,1
4040,436,5,Headphones,1
4040,436,6,Smartphone,2
4040,436,3,Keyboard,2
4040,436,10,Backpack,2
4041,211,7,Charger,1
4042,58,9,Socks,1
4042,58,3,Keyboard,2
4043,103,6,Smartphone,2
4043,103,9,Socks,2
4043,103,10,Backpack,2
4044,182,6,Smartphone,2
4044,182,1,Laptop,2
4044,182,3,Keyboard,1
4045,461,8,Shoes,1
4045,461,5,Headphones,1
4045,461,6,Smartphone,2
4045,461,3,Keyboard,1
4046,409,5,Headphones,2
4046,409,3,Keyboard,1
4047,399,2,Mouse,2
4047,399,1,Laptop,2
4047,399,7,Charger,2
4048,301,7,Charger,1
4048,301,8,Shoes,1
4048,301,5,Headphones,1
4049,176,7,Charger,1
4049,176,6,Smartphone,2
4049,176,3,Keyboard,2
4049,176,10,Backpack,2
4050,105,9,Socks,1
4050,105,7,Charger,1
4051,180,3,Keyboard,1
4051,180,9,Socks,1
4051,180,8,Shoes,2
4051,180,4,Monitor,1
4052,137,2,Mouse,2
4052,137,5,Headphones,2
4052,137,9,Socks,1
4052,137,7,Charger,2
4053,83,2,Mouse,2
